timestamp_utc,day_of_week,hour_of_day,minute_bucket,is_weekend,is_sale_day,event_type,baseline_rps,demand_multiplier,actual_rps,avg_latency_ms,p95_latency_ms,error_rate,avg_payload_kb,avg_work_units,recommended_workers
2025-03-27T18:15:00+00:00,Thursday,18,15,0,0,none,33.04,1.3322,37.302,44.516,56.98,0.0,18.0,8.0,2
2025-03-27T18:30:00+00:00,Thursday,18,30,0,0,none,33.04,1.2839,35.949,43.772,56.028,0.0,18.0,8.0,2
2025-03-27T18:45:00+00:00,Thursday,18,45,0,0,none,33.04,1.7265,48.341,50.738,64.945,0.0,18.0,8.0,2
2025-03-27T19:00:00+00:00,Thursday,19,0,0,0,none,33.04,1.2999,36.397,44.018,56.343,0.0,18.0,8.0,2
2025-03-27T19:15:00+00:00,Thursday,19,15,0,0,none,33.04,1.3252,37.107,44.409,56.844,0.0,18.0,8.0,2
2025-03-27T19:30:00+00:00,Thursday,19,30,0,0,none,33.04,1.4287,40.005,46.003,58.884,0.0,18.0,8.0,2
2025-03-27T19:45:00+00:00,Thursday,19,45,0,0,none,33.04,1.4592,40.859,46.472,59.484,0.0,18.0,8.0,2
2025-03-27T20:00:00+00:00,Thursday,20,0,0,0,none,33.04,1.3281,37.187,44.453,56.9,0.0,18.0,8.0,2
2025-03-27T20:15:00+00:00,Thursday,20,15,0,0,none,33.04,1.4179,39.701,45.836,58.67,0.0,18.0,8.0,2
2025-03-27T20:30:00+00:00,Thursday,20,30,0,0,none,33.04,1.4213,39.796,45.888,58.737,0.0,18.0,8.0,2
2025-03-27T20:45:00+00:00,Thursday,20,45,0,0,none,33.04,1.4354,40.191,46.105,59.014,0.0,18.0,8.0,2
2025-03-27T21:00:00+00:00,Thursday,21,0,0,0,none,19.6,0.7807,21.858,36.022,46.108,0.0,18.0,8.0,2
2025-03-27T21:15:00+00:00,Thursday,21,15,0,0,none,19.6,0.815,22.82,36.551,46.785,0.0,18.0,8.0,2
2025-03-27T21:30:00+00:00,Thursday,21,30,0,0,none,19.6,0.8429,23.6,36.98,47.334,0.0,18.0,8.0,2
2025-03-27T21:45:00+00:00,Thursday,21,45,0,0,none,19.6,0.789,22.091,36.15,46.272,0.0,18.0,8.0,2
2025-03-27T22:00:00+00:00,Thursday,22,0,0,0,none,19.6,0.7253,20.309,35.17,45.018,0.0,18.0,8.0,2
2025-03-27T22:15:00+00:00,Thursday,22,15,0,0,none,19.6,0.7953,22.268,36.247,46.396,0.0,18.0,8.0,2
2025-03-27T22:30:00+00:00,Thursday,22,30,0,0,none,19.6,0.7836,21.942,36.068,46.167,0.0,18.0,8.0,2
2025-03-27T22:45:00+00:00,Thursday,22,45,0,0,none,19.6,0.8009,22.426,36.334,46.508,0.0,18.0,8.0,2
2025-03-27T23:00:00+00:00,Thursday,23,0,0,0,none,19.6,0.8296,23.23,36.776,47.073,0.0,18.0,8.0,2
2025-03-27T23:15:00+00:00,Thursday,23,15,0,0,none,19.6,0.7927,22.195,36.207,46.345,0.0,18.0,8.0,2
2025-03-27T23:30:00+00:00,Thursday,23,30,0,0,none,19.6,0.8668,24.271,37.349,47.807,0.0,18.0,8.0,2
2025-03-27T23:45:00+00:00,Thursday,23,45,0,0,none,19.6,0.8103,22.689,36.479,46.693,0.0,18.0,8.0,2
2025-03-28T00:00:00+00:00,Friday,0,0,0,0,none,8.96,0.3623,10.144,29.579,37.861,0.0,18.0,8.0,2
2025-03-28T00:15:00+00:00,Friday,0,15,0,0,none,8.96,0.3693,10.34,29.687,37.999,0.0,18.0,8.0,2
2025-03-28T00:30:00+00:00,Friday,0,30,0,0,none,8.96,0.3952,11.065,30.086,38.51,0.0,18.0,8.0,2
2025-03-28T00:45:00+00:00,Friday,0,45,0,0,none,8.96,0.3996,11.189,30.154,38.597,0.0,18.0,8.0,2
2025-03-28T01:00:00+00:00,Friday,1,0,0,0,none,8.96,0.3455,9.673,29.32,37.53,0.0,18.0,8.0,2
2025-03-28T01:15:00+00:00,Friday,1,15,0,0,none,8.96,0.3624,10.148,29.581,37.864,0.0,18.0,8.0,2
2025-03-28T01:30:00+00:00,Friday,1,30,0,0,none,8.96,0.3789,10.609,29.835,38.189,0.0,18.0,8.0,2
2025-03-28T01:45:00+00:00,Friday,1,45,0,0,none,8.96,0.3652,10.226,29.624,37.919,0.0,18.0,8.0,2
2025-03-28T02:00:00+00:00,Friday,2,0,0,0,none,8.96,0.3462,9.693,29.331,37.544,0.0,18.0,8.0,2
2025-03-28T02:15:00+00:00,Friday,2,15,0,0,none,8.96,0.3594,10.064,29.535,37.805,0.0,18.0,8.0,2
2025-03-28T02:30:00+00:00,Friday,2,30,0,0,none,8.96,0.3843,10.761,29.919,38.296,0.0,18.0,8.0,2
2025-03-28T02:45:00+00:00,Friday,2,45,0,0,none,8.96,0.3669,10.273,29.65,37.952,0.0,18.0,8.0,2
2025-03-28T03:00:00+00:00,Friday,3,0,0,0,none,8.96,0.3412,9.554,29.255,37.446,0.0,18.0,8.0,2
2025-03-28T03:15:00+00:00,Friday,3,15,0,0,none,8.96,0.3678,10.3,29.665,37.971,0.0,18.0,8.0,2
2025-03-28T03:30:00+00:00,Friday,3,30,0,0,none,8.96,0.3564,9.978,29.488,37.745,0.0,18.0,8.0,2
2025-03-28T03:45:00+00:00,Friday,3,45,0,0,none,8.96,0.3532,9.889,29.439,37.682,0.0,18.0,8.0,2
2025-03-28T04:00:00+00:00,Friday,4,0,0,0,none,8.96,0.3549,9.938,29.466,37.716,0.0,18.0,8.0,2
2025-03-28T04:15:00+00:00,Friday,4,15,0,0,none,8.96,0.3808,10.663,29.865,38.227,0.0,18.0,8.0,2
2025-03-28T04:30:00+00:00,Friday,4,30,0,0,none,8.96,0.3856,10.796,29.938,38.321,0.0,18.0,8.0,2
2025-03-28T04:45:00+00:00,Friday,4,45,0,0,none,8.96,0.3996,11.19,30.154,38.597,0.0,18.0,8.0,2
2025-03-28T05:00:00+00:00,Friday,5,0,0,0,none,8.96,0.3533,9.893,29.441,37.684,0.0,18.0,8.0,2
2025-03-28T05:15:00+00:00,Friday,5,15,0,0,none,8.96,0.4544,12.724,30.998,39.677,0.0,18.0,8.0,2
2025-03-28T05:30:00+00:00,Friday,5,30,0,0,none,8.96,0.3765,10.541,29.798,38.141,0.0,18.0,8.0,2
2025-03-28T05:45:00+00:00,Friday,5,45,0,0,none,8.96,0.3585,10.038,29.521,37.787,0.0,18.0,8.0,2
2025-03-28T06:00:00+00:00,Friday,6,0,0,0,none,21.0,0.8666,24.263,37.345,47.802,0.0,18.0,8.0,2
2025-03-28T06:15:00+00:00,Friday,6,15,0,0,none,21.0,0.8097,22.671,36.469,46.68,0.0,18.0,8.0,2
2025-03-28T06:30:00+00:00,Friday,6,30,0,0,none,21.0,0.9,25.201,37.861,48.462,0.0,18.0,8.0,2
2025-03-28T06:45:00+00:00,Friday,6,45,0,0,none,21.0,0.8227,23.036,36.67,46.938,0.0,18.0,8.0,2
2025-03-28T07:00:00+00:00,Friday,7,0,0,0,none,26.04,0.9971,27.919,39.355,50.374,0.0,18.0,8.0,2
2025-03-28T07:15:00+00:00,Friday,7,15,0,0,none,26.04,1.1307,31.661,41.414,53.01,0.0,18.0,8.0,2
2025-03-28T07:30:00+00:00,Friday,7,30,0,0,none,26.04,1.0312,28.874,39.881,51.048,0.0,18.0,8.0,2
2025-03-28T07:45:00+00:00,Friday,7,45,0,0,none,26.04,1.1066,30.985,41.042,52.534,0.0,18.0,8.0,2
2025-03-28T08:00:00+00:00,Friday,8,0,0,0,none,31.08,1.2705,35.575,43.566,55.764,0.0,18.0,8.0,2
2025-03-28T08:15:00+00:00,Friday,8,15,0,0,none,31.08,1.2088,33.846,42.615,54.547,0.0,18.0,8.0,2
2025-03-28T08:30:00+00:00,Friday,8,30,0,0,none,31.08,1.4371,40.238,46.131,59.048,0.0,18.0,8.0,2
2025-03-28T08:45:00+00:00,Friday,8,45,0,0,none,31.08,1.4024,39.266,45.596,58.363,0.0,18.0,8.0,2
2025-03-28T09:00:00+00:00,Friday,9,0,0,0,none,35.0,1.3979,39.14,45.527,58.275,0.0,18.0,8.0,2
2025-03-28T09:15:00+00:00,Friday,9,15,0,0,none,35.0,1.3924,38.987,45.443,58.167,0.0,18.0,8.0,2
2025-03-28T09:30:00+00:00,Friday,9,30,0,0,none,35.0,1.4918,41.769,46.973,60.125,0.0,18.0,8.0,2
2025-03-28T09:45:00+00:00,Friday,9,45,0,0,none,35.0,1.4618,40.931,46.512,59.535,0.0,18.0,8.0,2
2025-03-28T10:00:00+00:00,Friday,10,0,0,0,none,35.0,1.3262,37.134,44.424,56.863,0.0,18.0,8.0,2
2025-03-28T10:15:00+00:00,Friday,10,15,0,0,none,35.0,1.3686,38.321,45.077,57.699,0.0,18.0,8.0,2
2025-03-28T10:30:00+00:00,Friday,10,30,0,0,none,35.0,1.4892,41.696,46.933,60.074,0.0,18.0,8.0,2
2025-03-28T10:45:00+00:00,Friday,10,45,0,0,none,35.0,1.4884,41.675,46.921,60.059,0.0,18.0,8.0,2
2025-03-28T11:00:00+00:00,Friday,11,0,0,0,none,35.0,1.345,37.66,44.713,57.233,0.0,18.0,8.0,2
2025-03-28T11:15:00+00:00,Friday,11,15,0,0,none,35.0,1.3901,38.924,45.408,58.122,0.0,18.0,8.0,2
2025-03-28T11:30:00+00:00,Friday,11,30,0,0,none,35.0,1.4963,41.897,47.043,60.215,0.0,18.0,8.0,2
2025-03-28T11:45:00+00:00,Friday,11,45,0,0,none,35.0,1.5584,43.636,48.0,61.44,0.0,18.0,8.0,2
2025-03-28T12:00:00+00:00,Friday,12,0,0,0,none,39.76,1.554,43.512,47.932,61.353,0.0,18.0,8.0,2
2025-03-28T12:15:00+00:00,Friday,12,15,0,0,none,39.76,1.6011,44.83,48.657,62.281,0.0,18.0,8.0,2
2025-03-28T12:30:00+00:00,Friday,12,30,0,0,none,39.76,1.6097,45.072,48.79,62.451,0.0,18.0,8.0,2
2025-03-28T12:45:00+00:00,Friday,12,45,0,0,none,39.76,1.7535,49.097,51.331,65.704,0.0,18.0,8.0,2
2025-03-28T13:00:00+00:00,Friday,13,0,0,0,none,39.76,1.6928,47.399,50.095,64.122,0.0,18.0,8.0,2
2025-03-28T13:15:00+00:00,Friday,13,15,0,0,none,39.76,1.6922,47.381,50.083,64.106,0.0,18.0,8.0,2
2025-03-28T13:30:00+00:00,Friday,13,30,0,0,none,39.76,1.5283,42.793,47.536,60.846,0.0,18.0,8.0,2
2025-03-28T13:45:00+00:00,Friday,13,45,0,0,none,39.76,1.6436,46.021,49.312,63.119,0.0,18.0,8.0,2
2025-03-28T14:00:00+00:00,Friday,14,0,0,0,none,39.76,1.527,42.757,47.516,60.82,0.0,18.0,8.0,2
2025-03-28T14:15:00+00:00,Friday,14,15,0,0,none,39.76,1.6042,44.917,48.704,62.341,0.0,18.0,8.0,2
2025-03-28T14:30:00+00:00,Friday,14,30,0,0,none,39.76,1.7088,47.847,50.387,64.495,0.0,18.0,8.0,2
2025-03-28T14:45:00+00:00,Friday,14,45,0,0,none,39.76,1.8012,50.433,52.545,67.659,0.0,18.0,8.0,2
2025-03-28T15:00:00+00:00,Friday,15,0,0,0,none,39.76,1.6637,46.585,49.622,63.516,0.0,18.0,8.0,2
2025-03-28T15:15:00+00:00,Friday,15,15,0,0,none,39.76,1.7025,47.671,50.27,64.346,0.0,18.0,8.0,2
2025-03-28T15:30:00+00:00,Friday,15,30,0,0,none,39.76,1.6179,45.302,48.916,62.612,0.0,18.0,8.0,2
2025-03-28T15:45:00+00:00,Friday,15,45,0,0,none,39.76,1.7313,48.476,50.839,65.074,0.0,18.0,8.0,2
2025-03-28T16:00:00+00:00,Friday,16,0,0,0,none,39.76,1.608,45.023,48.763,62.417,0.0,18.0,8.0,2
2025-03-28T16:15:00+00:00,Friday,16,15,0,0,none,39.76,1.5449,43.258,47.792,61.174,0.0,18.0,8.0,2
2025-03-28T16:30:00+00:00,Friday,16,30,0,0,none,39.76,1.6234,45.455,49.0,62.72,0.0,18.0,8.0,2
2025-03-28T16:45:00+00:00,Friday,16,45,0,0,none,39.76,1.6399,45.917,49.254,63.045,0.0,18.0,8.0,2
2025-03-28T17:00:00+00:00,Friday,17,0,0,0,none,33.04,1.3741,38.474,45.161,57.806,0.0,18.0,8.0,2
2025-03-28T17:15:00+00:00,Friday,17,15,0,0,none,33.04,1.4055,39.355,45.645,58.426,0.0,18.0,8.0,2
2025-03-28T17:30:00+00:00,Friday,17,30,0,0,none,33.04,1.3886,38.88,45.384,58.092,0.0,18.0,8.0,2
2025-03-28T17:45:00+00:00,Friday,17,45,0,0,none,33.04,1.4759,41.326,46.729,59.813,0.0,18.0,8.0,2
2025-03-28T18:00:00+00:00,Friday,18,0,0,0,none,33.04,1.2793,35.82,43.701,55.937,0.0,18.0,8.0,2
2025-03-28T18:15:00+00:00,Friday,18,15,0,0,none,33.04,1.3739,38.47,45.159,57.804,0.0,18.0,8.0,2
2025-03-28T18:30:00+00:00,Friday,18,30,0,0,none,33.04,1.3076,36.612,44.137,56.495,0.0,18.0,8.0,2
2025-03-28T18:45:00+00:00,Friday,18,45,0,0,none,33.04,1.4969,41.912,47.052,60.227,0.0,18.0,8.0,2
2025-03-28T19:00:00+00:00,Friday,19,0,0,0,none,33.04,1.4093,39.461,45.704,58.501,0.0,18.0,8.0,2
2025-03-28T19:15:00+00:00,Friday,19,15,0,0,none,33.04,1.2643,35.401,43.471,55.643,0.0,18.0,8.0,2
2025-03-28T19:30:00+00:00,Friday,19,30,0,0,none,33.04,1.5869,44.432,48.438,62.001,0.0,18.0,8.0,2
2025-03-28T19:45:00+00:00,Friday,19,45,0,0,none,33.04,1.4801,41.442,46.793,59.895,0.0,18.0,8.0,2
2025-03-28T20:00:00+00:00,Friday,20,0,0,0,none,33.04,1.3644,38.204,45.012,57.615,0.0,18.0,8.0,2
2025-03-28T20:15:00+00:00,Friday,20,15,0,0,none,33.04,1.2975,36.329,43.981,56.296,0.0,18.0,8.0,2
2025-03-28T20:30:00+00:00,Friday,20,30,0,0,none,33.04,1.2932,36.21,43.916,56.212,0.0,18.0,8.0,2
2025-03-28T20:45:00+00:00,Friday,20,45,0,0,none,33.04,1.3068,36.591,44.125,56.48,0.0,18.0,8.0,2
2025-03-28T21:00:00+00:00,Friday,21,0,0,0,none,19.6,0.7684,21.514,35.833,45.866,0.0,18.0,8.0,2
2025-03-28T21:15:00+00:00,Friday,21,15,0,0,none,19.6,0.786,22.008,36.104,46.213,0.0,18.0,8.0,2
2025-03-28T21:30:00+00:00,Friday,21,30,0,0,none,19.6,0.8268,23.151,36.733,47.018,0.0,18.0,8.0,2
2025-03-28T21:45:00+00:00,Friday,21,45,0,0,none,19.6,0.8876,24.853,37.669,48.216,0.0,18.0,8.0,2
2025-03-28T22:00:00+00:00,Friday,22,0,0,0,none,19.6,0.8197,22.953,36.624,46.879,0.0,18.0,8.0,2
2025-03-28T22:15:00+00:00,Friday,22,15,0,0,none,19.6,0.8437,23.624,36.993,47.351,0.0,18.0,8.0,2
2025-03-28T22:30:00+00:00,Friday,22,30,0,0,none,19.6,0.8328,23.317,36.824,47.135,0.0,18.0,8.0,2
2025-03-28T22:45:00+00:00,Friday,22,45,0,0,none,19.6,0.8586,24.042,37.223,47.645,0.0,18.0,8.0,2
2025-03-28T23:00:00+00:00,Friday,23,0,0,0,none,19.6,0.7986,22.361,36.299,46.463,0.0,18.0,8.0,2
2025-03-28T23:15:00+00:00,Friday,23,15,0,0,none,19.6,0.7657,21.44,35.792,45.814,0.0,18.0,8.0,2
2025-03-28T23:30:00+00:00,Friday,23,30,0,0,none,19.6,0.8121,22.738,36.506,46.728,0.0,18.0,8.0,2
2025-03-28T23:45:00+00:00,Friday,23,45,0,0,none,19.6,0.8129,22.761,36.519,46.744,0.0,18.0,8.0,2
2025-03-29T00:00:00+00:00,Saturday,0,0,1,1,none,5.2,0.2764,5.529,24.041,30.772,0.0,15.68,6.5,2
2025-03-29T00:15:00+00:00,Saturday,0,15,1,1,none,5.2,0.2782,5.564,24.06,30.797,0.0,15.68,6.5,2
2025-03-29T00:30:00+00:00,Saturday,0,30,1,1,none,5.2,0.2948,5.896,24.243,31.031,0.0,15.68,6.5,2
2025-03-29T00:45:00+00:00,Saturday,0,45,1,1,none,5.2,0.2938,5.877,24.232,31.017,0.0,15.68,6.5,2
2025-03-29T01:00:00+00:00,Saturday,1,0,1,1,none,5.2,0.3077,6.154,24.385,31.213,0.0,15.68,6.5,2
2025-03-29T01:15:00+00:00,Saturday,1,15,1,1,none,5.2,0.2785,5.57,24.064,30.802,0.0,15.68,6.5,2
2025-03-29T01:30:00+00:00,Saturday,1,30,1,1,none,5.2,0.2974,5.947,24.271,31.067,0.0,15.68,6.5,2
2025-03-29T01:45:00+00:00,Saturday,1,45,1,1,none,5.2,0.3069,6.138,24.376,31.201,0.0,15.68,6.5,2
2025-03-29T02:00:00+00:00,Saturday,2,0,1,1,none,5.2,0.3098,6.196,24.408,31.242,0.0,15.68,6.5,2
2025-03-29T02:15:00+00:00,Saturday,2,15,1,1,none,5.2,0.276,5.519,24.035,30.765,0.0,15.68,6.5,2
2025-03-29T02:30:00+00:00,Saturday,2,30,1,1,none,5.2,0.3023,6.045,24.325,31.136,0.0,15.68,6.5,2
2025-03-29T02:45:00+00:00,Saturday,2,45,1,1,none,5.2,0.328,6.56,24.608,31.498,0.0,15.68,6.5,2
2025-03-29T03:00:00+00:00,Saturday,3,0,1,1,none,5.2,0.2907,5.814,24.198,30.973,0.0,15.68,6.5,2
2025-03-29T03:15:00+00:00,Saturday,3,15,1,1,none,5.2,0.3137,6.274,24.451,31.297,0.0,15.68,6.5,2
2025-03-29T03:30:00+00:00,Saturday,3,30,1,1,none,5.2,0.2997,5.994,24.297,31.1,0.0,15.68,6.5,2
2025-03-29T03:45:00+00:00,Saturday,3,45,1,1,none,5.2,0.3222,6.443,24.544,31.416,0.0,15.68,6.5,2
2025-03-29T04:00:00+00:00,Saturday,4,0,1,1,none,5.2,0.303,6.061,24.334,31.148,0.0,15.68,6.5,2
2025-03-29T04:15:00+00:00,Saturday,4,15,1,1,none,5.2,0.3179,6.359,24.497,31.356,0.0,15.68,6.5,2
2025-03-29T04:30:00+00:00,Saturday,4,30,1,1,none,5.2,0.2984,5.967,24.282,31.081,0.0,15.68,6.5,2
2025-03-29T04:45:00+00:00,Saturday,4,45,1,1,none,5.2,0.2954,5.908,24.249,31.039,0.0,15.68,6.5,2
2025-03-29T05:00:00+00:00,Saturday,5,0,1,1,none,5.2,0.3114,6.228,24.425,31.264,0.0,15.68,6.5,2
2025-03-29T05:15:00+00:00,Saturday,5,15,1,1,none,5.2,0.2889,5.777,24.177,30.947,0.0,15.68,6.5,2
2025-03-29T05:30:00+00:00,Saturday,5,30,1,1,none,5.2,0.2798,5.595,24.077,30.819,0.0,15.68,6.5,2
2025-03-29T05:45:00+00:00,Saturday,5,45,1,1,none,5.2,0.3051,6.102,24.356,31.176,0.0,15.68,6.5,2
2025-03-29T06:00:00+00:00,Saturday,6,0,1,1,none,5.2,0.2912,5.825,24.204,30.981,0.0,15.68,6.5,2
2025-03-29T06:15:00+00:00,Saturday,6,15,1,1,none,5.2,0.3163,6.327,24.48,31.334,0.0,15.68,6.5,2
2025-03-29T06:30:00+00:00,Saturday,6,30,1,1,none,5.2,0.3133,6.265,24.446,31.291,0.0,15.68,6.5,2
2025-03-29T06:45:00+00:00,Saturday,6,45,1,1,none,5.2,0.3068,6.136,24.375,31.2,0.0,15.68,6.5,2
2025-03-29T07:00:00+00:00,Saturday,7,0,1,1,none,5.2,0.2894,5.788,24.183,30.954,0.0,15.68,6.5,2
2025-03-29T07:15:00+00:00,Saturday,7,15,1,1,none,5.2,0.2887,5.774,24.176,30.945,0.0,15.68,6.5,2
2025-03-29T07:30:00+00:00,Saturday,7,30,1,1,none,5.2,0.2812,5.624,24.093,30.839,0.0,15.68,6.5,2
2025-03-29T07:45:00+00:00,Saturday,7,45,1,1,none,5.2,0.3267,6.535,24.594,31.48,0.0,15.68,6.5,2
2025-03-29T08:00:00+00:00,Saturday,8,0,1,1,sale_day,14.4,1.6419,32.837,39.06,49.997,0.0,15.68,7.67,2
2025-03-29T08:15:00+00:00,Saturday,8,15,1,1,sale_day,14.4,1.5407,30.815,37.948,48.573,0.0,15.68,7.67,2
2025-03-29T08:30:00+00:00,Saturday,8,30,1,1,sale_day,14.4,1.5234,30.469,37.758,48.33,0.0,15.68,7.67,2
2025-03-29T08:45:00+00:00,Saturday,8,45,1,1,sale_day,14.4,1.5712,31.423,38.283,49.002,0.0,15.68,7.67,2
2025-03-29T09:00:00+00:00,Saturday,9,0,1,1,sale_day,14.4,1.4529,29.058,36.982,47.337,0.0,15.68,7.67,2
2025-03-29T09:15:00+00:00,Saturday,9,15,1,1,sale_day,14.4,1.4499,28.998,36.949,47.295,0.0,15.68,7.67,2
2025-03-29T09:30:00+00:00,Saturday,9,30,1,1,sale_day,14.4,1.514,30.28,37.654,48.197,0.0,15.68,7.67,2
2025-03-29T09:45:00+00:00,Saturday,9,45,1,1,sale_day,14.4,1.7404,34.809,40.145,51.386,0.0,15.68,7.67,2
2025-03-29T10:00:00+00:00,Saturday,10,0,1,1,sale_day,14.4,1.5661,31.321,38.227,48.931,0.0,15.68,7.67,2
2025-03-29T10:15:00+00:00,Saturday,10,15,1,1,sale_day,14.4,1.5021,30.041,37.523,48.029,0.0,15.68,7.67,2
2025-03-29T10:30:00+00:00,Saturday,10,30,1,1,sale_day,14.4,1.6176,32.352,38.794,49.656,0.0,15.68,7.67,2
2025-03-29T10:45:00+00:00,Saturday,10,45,1,1,sale_day,14.4,1.6602,33.204,39.262,50.255,0.0,15.68,7.67,2
2025-03-29T11:00:00+00:00,Saturday,11,0,1,1,none,14.4,0.7914,15.827,29.705,38.022,0.0,15.68,6.5,2
2025-03-29T11:15:00+00:00,Saturday,11,15,1,1,none,14.4,0.8445,16.89,30.29,38.771,0.0,15.68,6.5,2
2025-03-29T11:30:00+00:00,Saturday,11,30,1,1,none,14.4,0.8951,17.902,30.846,39.483,0.0,15.68,6.5,2
2025-03-29T11:45:00+00:00,Saturday,11,45,1,1,none,14.4,0.8107,16.214,29.918,38.295,0.0,15.68,6.5,2
2025-03-29T12:00:00+00:00,Saturday,12,0,1,1,sale_day,21.6,1.8032,36.064,40.835,52.269,0.0,15.68,7.67,2
2025-03-29T12:15:00+00:00,Saturday,12,15,1,1,sale_day,21.6,1.8842,37.683,41.726,53.409,0.0,15.68,7.67,2
2025-03-29T12:30:00+00:00,Saturday,12,30,1,1,sale_day,21.6,1.8142,36.285,40.957,52.425,0.0,15.68,7.67,2
2025-03-29T12:45:00+00:00,Saturday,12,45,1,1,sale_day,21.6,2.0686,41.372,43.755,56.006,0.0,15.68,7.67,2
2025-03-29T13:00:00+00:00,Saturday,13,0,1,1,sale_day,21.6,1.9485,38.971,42.434,54.316,0.0,15.68,7.67,2
2025-03-29T13:15:00+00:00,Saturday,13,15,1,1,sale_day,21.6,1.9734,39.468,42.707,54.665,0.0,15.68,7.67,2
2025-03-29T13:30:00+00:00,Saturday,13,30,1,1,sale_day,21.6,1.9345,38.69,42.279,54.117,0.0,15.68,7.67,2
2025-03-29T13:45:00+00:00,Saturday,13,45,1,1,sale_day,21.6,1.981,39.62,42.791,54.772,0.0,15.68,7.67,2
2025-03-29T14:00:00+00:00,Saturday,14,0,1,1,sale_day,21.6,1.7677,35.355,40.445,51.77,0.0,15.68,7.67,2
2025-03-29T14:15:00+00:00,Saturday,14,15,1,1,sale_day,21.6,1.9182,38.363,42.1,53.888,0.0,15.68,7.67,2
2025-03-29T14:30:00+00:00,Saturday,14,30,1,1,sale_day,21.6,1.8108,36.217,40.919,52.376,0.0,15.68,7.67,2
2025-03-29T14:45:00+00:00,Saturday,14,45,1,1,sale_day,21.6,2.0447,40.894,43.492,55.67,0.0,15.68,7.67,2
2025-03-29T15:00:00+00:00,Saturday,15,0,1,1,none,21.6,1.1442,22.883,33.586,42.99,0.0,15.68,6.5,2
2025-03-29T15:15:00+00:00,Saturday,15,15,1,1,none,21.6,1.2782,25.564,35.06,44.877,0.0,15.68,6.5,2
2025-03-29T15:30:00+00:00,Saturday,15,30,1,1,none,21.6,1.2565,25.129,34.821,44.571,0.0,15.68,6.5,2
2025-03-29T15:45:00+00:00,Saturday,15,45,1,1,none,21.6,1.315,26.299,35.464,45.394,0.0,15.68,6.5,2
2025-03-29T16:00:00+00:00,Saturday,16,0,1,1,none,21.6,1.2058,24.115,34.263,43.857,0.0,15.68,6.5,2
2025-03-29T16:15:00+00:00,Saturday,16,15,1,1,none,21.6,1.2984,25.969,35.283,45.162,0.0,15.68,6.5,2
2025-03-29T16:30:00+00:00,Saturday,16,30,1,1,none,21.6,1.1722,23.443,33.894,43.384,0.0,15.68,6.5,2
2025-03-29T16:45:00+00:00,Saturday,16,45,1,1,none,21.6,1.2573,25.146,34.83,44.582,0.0,15.68,6.5,2
2025-03-29T17:00:00+00:00,Saturday,17,0,1,1,none,21.6,1.1872,23.744,34.059,43.596,0.0,15.68,6.5,2
2025-03-29T17:15:00+00:00,Saturday,17,15,1,1,none,21.6,1.2707,25.414,34.978,44.772,0.0,15.68,6.5,2
2025-03-29T17:30:00+00:00,Saturday,17,30,1,1,none,21.6,1.2822,25.643,35.104,44.933,0.0,15.68,6.5,2
2025-03-29T17:45:00+00:00,Saturday,17,45,1,1,none,21.6,1.3086,26.171,35.394,45.304,0.0,15.68,6.5,2
2025-03-29T18:00:00+00:00,Saturday,18,0,1,1,none,24.4,1.4509,29.018,36.96,47.309,0.0,15.68,6.5,2
2025-03-29T18:15:00+00:00,Saturday,18,15,1,1,none,24.4,1.3801,27.603,36.182,46.313,0.0,15.68,6.5,2
2025-03-29T18:30:00+00:00,Saturday,18,30,1,1,none,24.4,1.3866,27.732,36.253,46.404,0.0,15.68,6.5,2
2025-03-29T18:45:00+00:00,Saturday,18,45,1,1,none,24.4,1.4795,29.59,37.275,47.712,0.0,15.68,6.5,2
2025-03-29T19:00:00+00:00,Saturday,19,0,1,1,sale_day,24.4,3.0875,61.751,68.353,94.343,0.0043,15.68,7.67,2
2025-03-29T19:15:00+00:00,Saturday,19,15,1,1,sale_day,24.4,3.1561,63.121,71.664,99.716,0.0052,15.68,7.67,2
2025-03-29T19:30:00+00:00,Saturday,19,30,1,1,sale_day,24.4,3.0897,61.794,68.454,94.507,0.0043,15.68,7.67,2
2025-03-29T19:45:00+00:00,Saturday,19,45,1,1,sale_day,24.4,3.3266,66.532,80.878,114.794,0.0073,15.68,7.67,2
2025-03-29T20:00:00+00:00,Saturday,20,0,1,1,sale_day,24.4,3.0011,60.023,64.496,88.108,0.0032,15.68,7.67,2
2025-03-29T20:15:00+00:00,Saturday,20,15,1,1,sale_day,24.4,3.1692,63.383,72.323,100.788,0.0053,15.68,7.67,2
2025-03-29T20:30:00+00:00,Saturday,20,30,1,1,sale_day,24.4,3.2916,65.833,78.877,111.503,0.0069,15.68,7.67,2
2025-03-29T20:45:00+00:00,Saturday,20,45,1,1,sale_day,24.4,3.2483,64.966,76.476,107.567,0.0063,15.68,7.67,2
2025-03-29T21:00:00+00:00,Saturday,21,0,1,1,sale_day,24.4,3.1906,63.813,73.422,102.578,0.0056,15.68,7.67,2
2025-03-29T21:15:00+00:00,Saturday,21,15,1,1,sale_day,24.4,3.1799,63.597,72.867,101.674,0.0055,15.68,7.67,2
2025-03-29T21:30:00+00:00,Saturday,21,30,1,1,sale_day,24.4,3.1572,63.145,71.724,99.814,0.0052,15.68,7.67,2
2025-03-29T21:45:00+00:00,Saturday,21,45,1,1,sale_day,24.4,3.1306,62.612,70.408,97.676,0.0048,15.68,7.67,2
